match_id,match_date,match_time,hometeam,awayteam,bet_name,probability,odds,EV,Kelly,stake,bankroll_if_win,bankroll_if_lose,expected_bankroll,
2372549,2025-09-12,20:30:00,Orleans,Bourg-Peronn,İlk Yarı Skoru :: 1-2,6,42,"2,52","0,0370731707317073","3,70731707317073","2,52","0,962926829268293","1,0563512195122",
2372550,2025-09-12,20:30:00,Sochaux,Caen,İlk Yarı Skoru :: 1-2,7,34,"2,38","0,0418181818181818","4,18181818181818","2,38","0,958181818181818","1,05770909090909",
2372551,2025-09-12,20:30:00,Valenciennes,Paris 13 Atletico,İlk Yarı Skoru :: 1-2,6,"42,5","2,55","0,0373493975903614","3,73493975903614","2,55","0,962650602409639","1,05789156626506",
2372648,2025-09-12,20:30:00,Deportivo,C. Cordoba,"Toplam Gol Alt/Üst :: 4,5 Üst",18,"12,4","2,232","0,108070175438596","10,8070175438596","2,232","0,891929824561404","1,13314245614035",
2282249,2025-09-12,20:40:00,Al Arabi,Al Shabab Kuwait,"Maç Sonucu ve 3,5 Gol Alt/Üst :: MS X ve 3,5 Üst",10,"13,3","1,33","0,0268292682926829","2,68292682926829","1,33","0,973170731707317","1,00885365853659",
2282208,2025-09-12,21:00:00,Graafschap,Willem II,Maç Skoru :: 0:3,6,"34,5","2,07","0,0319402985074627","3,19402985074627","2,07","0,968059701492537","1,03417611940299",
2282287,2025-09-12,21:00:00,KSC Lokeren Temse,Lierse Kempenzonen,Maç Sonucu ve Karşılıklı Gol :: MS X ve Yok,13,"10,25","1,3325","0,035945945945946","3,5945945945946","1,3325","0,964054054054054","1,01195202702703",
2282331,2025-09-12,21:00:00,Den Bosch,Dordrecht,Maç Skoru :: 1:4,4,"41,5","1,66","0,0162962962962963","1,62962962962963","1,66","0,983703703703704","1,01075555555556",
2282402,2025-09-12,21:00:00,Maastricht,Cambuur,İkinci Yarı Sonucu :: 2.Y 1,35,"3,76","1,316","0,114492753623188","11,4492753623188","1,316","0,885507246376812","1,03617971014493",
2282420,2025-09-12,21:00:00,Almere City,Jong PSV,Maç Skoru :: 1:2,9,"14,75","1,3275","0,0238181818181818","2,38181818181818","1,3275","0,976181818181818","1,00780045454545",
2282431,2025-09-12,21:00:00,Jong Utrecht,Waalwijk,İlk Yarı / Maç Sonucu :: 2/1,5,32,"1,6","0,0193548387096774","1,93548387096774","1,6","0,980645161290323","1,01161290322581",
2282436,2025-09-12,21:00:00,Jong Alkmaar,Vitesse,İlk Yarı Skoru :: 1-2,5,41,"2,05","0,02625","2,625","2,05","0,97375","1,0275625",
2282457,2025-09-12,21:00:00,RSC Anderlecht U23,Beerschot,"Karşılıklı Gol ve 2,5 Gol Alt/Üst :: 2,5 Üst ve KG Yok",16,"7,15","1,144","0,0234146341463415","2,34146341463415","1,144","0,976585365853659","1,00337170731707",
2282573,2025-09-12,21:00:00,Roda,Jong Ajax,İlk Yarı Skoru :: 1-2,7,"31,5","2,205","0,0395081967213115","3,95081967213115","2,205","0,960491803278689","1,04760737704918",
2282579,2025-09-12,21:00:00,Eindhoven,ADO Den Haag,İlk Yarı / Maç Sonucu :: 2/1,5,"33,5","1,675","0,0207692307692308","2,07692307692308","1,675","0,979230769230769","1,01401923076923",
2282613,2025-09-12,21:00:00,Emmen,Oss,İlk Yarı Skoru :: 1-2,7,33,"2,31","0,0409375","4,09375","2,31","0,9590625","1,053628125",
2285902,2025-09-12,21:00:00,U. Cluj,Rapid 1923,"Maç Sonucu ve 1,5 Gol Alt/Üst :: MS 2 ve 1,5 Alt",16,"7,04","1,1264","0,0209271523178808","2,09271523178808","1,1264","0,979072847682119","1,00264519205298",
2287939,2025-09-12,21:00:00,Rudar,Triglav,İlk Yarı Gol Tek/Çift :: İY Tek,57,"1,78","1,0146","0,0187179487179487","1,87179487179487","1,0146","0,981282051282051","1,00027328205128",
2305857,2025-09-12,21:00:00,Al Ittihad,Al Fateh,Ev Sahibi Hangi Yarıda Daha Fazla Gol Atar? :: Eşit,33,"3,05","1,0065","0,0031707317073171","0,31707317073171","1,0065","0,996829268292683","1,0000206097561",
2359699,2025-09-12,21:00:00,MC Oran,JS Kabylie,"Maç Sonucu ve 1,5 Gol Alt/Üst :: MS X ve 1,5 Alt",21,"5,03","1,0563","0,013970223325062","1,3970223325062","1,0563","0,986029776674938","1,0007865235732",
2372552,2025-09-12,21:00:00,Amiens,Bastia,Maç Skoru :: 1:4,5,"44,5","2,225","0,0281609195402299","2,81609195402299","2,225","0,97183908045977","1,03449712643678",
2372553,2025-09-12,21:00:00,Le Mans,Rodez,Maç Skoru :: 0:3,6,36,"2,16","0,0331428571428572","3,31428571428572","2,16","0,966857142857143","1,03844571428571",
2372554,2025-09-12,21:00:00,Pau,Red Star,Maç Skoru :: 0:3,6,29,"1,74","0,0264285714285714","2,64285714285714","1,74","0,973571428571429","1,01955714285714",
2372555,2025-09-12,21:00:00,Troyes,Nancy,İlk Yarı Skoru :: 1-2,6,"40,5","2,43","0,0362025316455696","3,62025316455696","2,43","0,96379746835443","1,05176962025316",
2372556,2025-09-12,21:00:00,Boulogne,Laval,Maç Skoru :: 3:3,3,95,"2,85","0,0196808510638298","1,96808510638298","2,85","0,98031914893617","1,03640957446809",
2372557,2025-09-12,21:00:00,Cajamarca,Ayacucho,Maç Sonucu :: MS 1,57,"1,85","1,0545","0,0641176470588235","6,41176470588234","1,0545","0,935882352941177","1,00349441176471",
2282210,2025-09-12,21:15:00,N. Xamax,Wil 1900,Hangi Yarıda Daha Fazla Gol Atılır? :: 1. Yarı,39,"2,68","1,0452","0,026904761904762","2,6904761904762","1,0452","0,973095238095238","1,0012160952381",
2282187,2025-09-12,21:30:00,B.Leverkusen,E.Frankfurt,Maç Skoru :: 0:3,6,"28,5","1,71","0,0258181818181818","2,58181818181818","1,71","0,974181818181818","1,01833090909091",
