match_date,match_time,match_id,hometeam,awayteam,bet_name,probability,odds,EV,b,q,f_star
2025-09-20,16:00:00,2300896,Vis Pesaro,Pianese,"Ev Sahibi Gol Alt/Üst :: Ev 1,5 Üst",47,"2,44","1,1468","1,44",53,"10,1944444444445"
2025-09-20,16:00:00,2349147,Selemet,FC Milsami,Maç Sonucu :: MS X,18,"11,5","2,07","10,5",82,"10,1904761904762"
2025-09-20,16:00:00,2301294,Gais,Elfsborg,"Ev Sahibi Gol Alt/Üst :: Ev 1,5 Üst",59,"1,84","1,0856","0,84",41,"10,1904761904762"
2025-09-20,17:00:00,2300744,Crusaders,Ballymena Utd.,Toplam Gol Tek/Çift :: Tek,59,"1,84","1,0856","0,84",41,"10,1904761904762"
2025-09-20,15:00:00,2300286,Stuttgart II,V. Köln,"Ev Sahibi İlk Yarı Gol Alt/Üst :: Ev İY 0,5 Alt",59,"1,84","1,0856","0,84",41,"10,1904761904762"
2025-09-20,21:45:00,2298122,Anderlecht,Antwerp,Karşılıklı Gol :: KG Var,59,"1,84","1,0856","0,84",41,"10,1904761904762"
2025-09-20,18:00:00,2303466,Nantes,Rennes,Karşılıklı Gol :: KG Var,59,"1,84","1,0856","0,84",41,"10,1904761904762"
2025-09-20,19:45:00,2300266,Groningen,Telstar,Karşılıklı Gol :: KG Var,59,"1,84","1,0856","0,84",41,"10,1904761904762"
2025-09-21,13:00:00,2303556,Amorebieta,SD Beasain,"Ev Sahibi İlk Yarı Gol Alt/Üst :: Ev İY 0,5 Üst",59,"1,84","1,0856","0,84",41,"10,1904761904762"
2025-09-20,22:00:00,2299813,PSG (K),FC Nantes (K),Toplam Gol Tek/Çift :: Tek,59,"1,84","1,0856","0,84",41,"10,1904761904762"
2025-09-20,22:00:00,2304077,Almeria,S.Gijon,"İlk Yarı Gol Alt/Üst :: İY 1,5 Üst",45,"2,58","1,161","1,58",55,"10,1898734177215"
2025-09-21,19:30:00,2303928,Eibar,R.Sociedad B,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,30,"4,53","1,359","3,53",70,"10,1699716713881"
2025-09-21,22:00:00,2303504,Atletico Ottawa,Forge,Maç Sonucu :: MS 2,51,"2,2","1,122","1,2",49,"10,1666666666667"
2025-09-20,16:00:00,2305885,Lioli FC,Orlando Pirates,Karşılıklı Gol :: KG Var,56,"1,96","1,0976","0,96",44,"10,1666666666667"
2025-09-21,19:15:00,2304002,Atletico Sanluqueno,CD Teruel,"Karşılıklı Gol ve 2,5 Gol Alt/Üst :: 2,5 Üst ve KG Var",40,"3,01","1,204","2,01",60,"10,1492537313433"
2025-09-20,15:30:00,2299960,Ullern,Alta IF 2,Karşılıklı Gol :: KG Yok,40,"3,01","1,204","2,01",60,"10,1492537313433"
2025-09-20,15:00:00,2300952,VfL Bochum II,Paderborn II,"Deplasman İlk Yarı Gol Alt/Üst :: Dep İY 0,5 Üst",63,"1,7","1,071","0,7",37,"10,1428571428571"
2025-09-20,17:15:00,2303767,Cultural Leonesa,Castellon,"Toplam Gol Alt/Üst :: 2,5 Üst",63,"1,7","1,071","0,7",37,"10,1428571428571"
2025-09-21,17:00:00,2303933,Zalgiris,Dziugas,"Toplam Gol Alt/Üst :: 2,5 Üst",63,"1,7","1,071","0,7",37,"10,1428571428571"
2025-09-20,19:30:00,2303532,Villarreal,Osasuna,"Deplasman İlk Yarı Gol Alt/Üst :: Dep İY 0,5 Üst",42,"2,82","1,1844","1,82",58,"10,1318681318681"
2025-09-20,19:00:00,2303369,Verona,Juventus,"İlk Yarı Gol Alt/Üst :: İY 1,5 Üst",42,"2,82","1,1844","1,82",58,"10,1318681318681"
2025-09-22,01:00:00,2303046,Rosario C.,Talleres,"İlk Yarı Gol Alt/Üst :: İY 2,5 Üst",19,"10,12","1,9228","9,12",81,"10,1184210526316"
2025-09-21,21:15:00,2300646,LKS Lodz,Wieczysta Krakow,Hangi Yarıda Daha Fazla Gol Atılır? :: 1. Yarı,41,"2,91","1,1931","1,91",59,"10,1099476439791"
2025-09-20,15:00:00,2299913,Hallescher,BFC Preussen Berlin,"İlk Yarı Gol Alt/Üst :: İY 1,5 Alt",67,"1,58","1,0586","0,58",33,"10,1034482758621"
2025-09-20,17:00:00,2300851,Derby County,Preston,"Deplasman Gol Alt/Üst :: Dep 0,5 Üst",67,"1,58","1,0586","0,58",33,"10,1034482758621"
2025-09-20,14:30:00,2300764,Cambridge,Fleetwood,"Deplasman Gol Alt/Üst :: Dep 0,5 Üst",67,"1,58","1,0586","0,58",33,"10,1034482758621"
2025-09-20,21:00:00,2300736,L. Zagreb,VSN Varazdin,"Ev Sahibi İlk Yarı Gol Alt/Üst :: Ev İY 0,5 Alt",67,"1,58","1,0586","0,58",33,"10,1034482758621"
2025-09-21,23:30:00,2303703,Recife,Corinthians,"İlk Yarı Gol Alt/Üst :: İY 0,5 Üst",67,"1,58","1,0586","0,58",33,"10,1034482758621"
2025-09-20,14:00:00,2301248,Viggbyholms IK FF,IFK Osteraakers FK,"Ev Sahibi Gol Alt/Üst :: Ev 3,5 Alt",67,"1,58","1,0586","0,58",33,"10,1034482758621"
2025-09-20,15:00:00,2303850,Girona,Levante,İkinci Yarı Karşılıklı Gol :: 2.Y KG Var,39,"3,11","1,2129","2,11",61,"10,0900473933649"
2025-09-20,19:30:00,2303444,Alcorcon,Juventud Torremolino,İkinci Yarı Karşılıklı Gol :: 2.Y KG Var,34,"3,76","1,2784","2,76",66,"10,0869565217391"
2025-09-20,16:00:00,2300418,Fastav Zlin,Hradec Kralove,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,37,"3,34","1,2358","2,34",63,"10,0769230769231"
2025-09-21,15:30:00,2301120,G. Leczna,Wisla Krakow,"Toplam Gol Alt/Üst :: 2,5 Alt",49,"2,31","1,1319","1,31",51,"10,0687022900763"
2025-09-20,20:30:00,2301197,Polonia Varş,Puszcza,Ev Sahibi Hangi Yarıda Daha Fazla Gol Atar? :: 2. Yarı,49,"2,31","1,1319","1,31",51,"10,0687022900763"
2025-09-21,19:30:00,2303483,Elche,Real Oviedo,"Toplam Gol Alt/Üst :: 3,5 Üst",29,"4,75","1,3775","3,75",71,"10,0666666666667"
2025-09-22,01:00:00,2303078,Argentinos J.,Banfield,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,29,"4,75","1,3775","3,75",71,"10,0666666666667"
2025-09-21,16:30:00,2332780,AL Bataeh,Al Wasl,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: Eşit,43,"2,73","1,1739","1,73",57,"10,0520231213873"
2025-09-20,15:00:00,2300858,Strommen,Kjelsas,İkinci Yarı Karşılıklı Gol :: 2.Y KG Var,43,"2,73","1,1739","1,73",57,"10,0520231213873"
2025-09-21,21:30:00,2303697,Ibiza,Antequera,"Maç Sonucu ve 2,5 Gol Alt/Üst :: MS 2 ve 2,5 Üst",19,"10,05","1,9095","9,05",81,"10,0497237569061"
2025-09-21,17:30:00,2316029,Partick Thistle,Celtic,"İlk Yarı Gol Alt/Üst :: İY 2,5 Alt",82,"1,25","1,025","0,25",18,10
2025-09-20,16:00:00,2303836,Keçiörengücü,Bodrum FK,"Deplasman Gol Alt/Üst :: Dep 0,5 Üst",82,"1,25","1,025","0,25",18,10
2025-09-21,14:35:00,2303326,Tianjin Teda,Shenzhen PC,"Toplam Gol Alt/Üst :: 1,5 Üst",82,"1,25","1,025","0,25",18,10
2025-09-21,18:15:00,2303992,Le Havre,Lorient,Ev Sahibi Gol Yemeden Kazanır mı? :: Hayır,82,"1,25","1,025","0,25",18,10
2025-09-20,19:00:00,2300468,Podbrezova,Trencin,Her İki Yarıda da 1.5 Gol Üst Olur mu? :: Hayır,82,"1,25","1,025","0,25",18,10
2025-09-21,17:00:00,2303523,Başakşehir,Alanyaspor,"Ev Sahibi Gol Alt/Üst :: Ev 0,5 Üst",82,"1,25","1,025","0,25",18,10
2025-09-20,15:00:00,2300286,Stuttgart II,V. Köln,"Ev Sahibi Gol Alt/Üst :: Ev 2,5 Alt",82,"1,25","1,025","0,25",18,10
2025-09-21,18:30:00,2352502,Mariehamn,Vaasan Ps,"Toplam Gol Alt/Üst :: 1,5 Üst",82,"1,25","1,025","0,25",18,10
2025-09-20,21:30:00,2303433,CD Estepona,Recreativo,İkinci Yarı Karşılıklı Gol :: 2.Y KG Yok,82,"1,25","1,025","0,25",18,10
2025-09-21,17:45:00,2303755,AZ Alkmaar,Feyenoord,"Ev Sahibi Gol Alt/Üst :: Ev 2,5 Alt",82,"1,25","1,025","0,25",18,10
2025-09-20,17:30:00,2301198,Volendam,Excelsior,"İlk Yarı Gol Alt/Üst :: İY 2,5 Alt",82,"1,25","1,025","0,25",18,10
2025-09-20,20:30:00,2300759,Pogon Siedl,Slask Wroclaw,İlk Yarı Karşılıklı Gol :: İY KG Yok,82,"1,25","1,025","0,25",18,10
2025-09-20,19:30:00,2300527,Leipzig,Köln,"İlk Yarı Gol Alt/Üst :: İY 2,5 Alt",82,"1,25","1,025","0,25",18,10
2025-09-22,18:45:00,2301154,Ruch Chorzow,C. Glogow,İlk Yarı Karşılıklı Gol :: İY KG Yok,82,"1,25","1,025","0,25",18,10
2025-09-21,02:00:00,2301307,Pachuca,Queretaro,"Toplam Gol Alt/Üst :: 1,5 Üst",82,"1,25","1,025","0,25",18,10
2025-09-21,18:00:00,2303450,Fehervar,Tiszakecske,İlk Yarı Karşılıklı Gol :: İY KG Yok,82,"1,25","1,025","0,25",18,10
2025-09-20,17:00:00,2301003,Ross County,Queen's Park,"Toplam Gol Alt/Üst :: 1,5 Üst",82,"1,25","1,025","0,25",18,10
2025-09-21,18:00:00,2305766,Remo Stars,US Zilimadjou,Maç Sonucu :: MS 1,82,"1,25","1,025","0,25",18,10
2025-09-20,15:00:00,2300003,Hessen Kassel,Stuttgarter Kic.,Çifte Şans :: ÇŞ 1-2,82,"1,25","1,025","0,25",18,10
2025-09-20,17:00:00,2299971,Kelty Hearts,Hamilton,İlk Yarı Karşılıklı Gol :: İY KG Yok,82,"1,25","1,025","0,25",18,10
2025-09-20,17:15:00,2303767,Cultural Leonesa,Castellon,"Deplasman Gol Alt/Üst :: Dep 0,5 Üst",82,"1,25","1,025","0,25",18,10
2025-09-21,19:00:00,2303760,Aarhus,Brondby,"Ev Sahibi Gol Alt/Üst :: Ev 2,5 Alt",82,"1,25","1,025","0,25",18,10
2025-09-20,16:00:00,2366428,Volga Ulyan.,Neftekhimik,Çifte Şans :: ÇŞ 1-X,82,"1,25","1,025","0,25",18,10
2025-09-20,17:00:00,2300140,Brighton,Tottenham,"Toplam Gol Alt/Üst :: 4,5 Alt",82,"1,25","1,025","0,25",18,10
2025-09-20,19:30:00,2303569,CP Cacereno,Merida AD,"Toplam Gol Alt/Üst :: 1,5 Üst",70,"1,5","1,05","0,5",30,10
2025-09-20,17:00:00,2300192,Berkhamsted,Plymouth Parkway,Maç Sonucu :: MS 1,60,"1,8","1,08","0,8",40,10
2025-09-21,17:00:00,2303523,Başakşehir,Alanyaspor,Karşılıklı Gol :: KG Var,60,"1,8","1,08","0,8",40,10
2025-09-20,22:00:00,2304077,Almeria,S.Gijon,Karşılıklı Gol :: KG Var,60,"1,8","1,08","0,8",40,10
2025-09-21,18:00:00,2303199,Stabaek,Raufoss,Toplam Gol Tek/Çift :: Çift,60,"1,8","1,08","0,8",40,10
2025-09-21,18:00:00,2303450,Fehervar,Tiszakecske,Toplam Gol Tek/Çift :: Çift,60,"1,8","1,08","0,8",40,10
2025-09-21,19:00:00,2303760,Aarhus,Brondby,"Toplam Gol Alt/Üst :: 2,5 Üst",60,"1,8","1,08","0,8",40,10
2025-09-21,15:00:00,2387994,FC Lida,Dinamo Minsk,Toplam Gol Tek/Çift :: Çift,60,"1,8","1,08","0,8",40,10
2025-09-21,13:00:00,2302946,Beijin Guoan,Shanghai Sipg,"İlk Yarı Gol Alt/Üst :: İY 1,5 Alt",60,"1,8","1,08","0,8",40,10
2025-09-20,16:30:00,2332749,Dibba,Al Ittihad Kalba,"Toplam Gol Alt/Üst :: 2,5 Üst",60,"1,8","1,08","0,8",40,10
2025-09-20,17:00:00,2300485,AD Sanjoanense,Felgueiras 1932,İlk Yarı Gol Tek/Çift :: İY Tek,55,2,"1,1",1,45,10
2025-09-20,22:00:00,2303759,Valencia,Ath. Bilbao,Karşılıklı Gol :: KG Var,55,2,"1,1",1,45,10
2025-09-20,15:00:00,2300858,Strommen,Kjelsas,Ev Sahibi Hangi Yarıda Daha Fazla Gol Atar? :: 2. Yarı,50,"2,25","1,125","1,25",50,10
2025-09-20,19:30:00,2303532,Villarreal,Osasuna,İkinci Yarı Karşılıklı Gol :: 2.Y KG Var,34,"3,75","1,275","2,75",66,10
2025-09-20,19:30:00,2303474,Alaves,Sevilla,"Karşılıklı Gol ve 2,5 Gol Alt/Üst :: 2,5 Üst ve KG Yok",18,"11,25","2,025","10,25",82,10
2025-09-22,21:45:00,2323945,Waterford,Shamrock,"Ev Sahibi Gol Alt/Üst :: Ev 1,5 Üst",36,"3,46","1,2456","2,46",64,"9,98373983739838"
2025-09-20,15:00:00,2301242,Middelfart,Kolding,"Maç Sonucu ve 2,5 Gol Alt/Üst :: MS 1 ve 2,5 Üst",21,"8,16","1,7136","7,16",79,"9,96648044692738"
2025-09-20,14:30:00,2300305,Birmingham,Swansea,"Toplam Gol Alt/Üst :: 3,5 Üst",31,"4,28","1,3268","3,28",69,"9,96341463414634"
2025-09-21,00:30:00,2303671,Ceara,Bahia,"Karşılıklı Gol ve 2,5 Gol Alt/Üst :: 2,5 Üst ve KG Yok",18,"11,2","2,016","10,2",82,"9,96078431372549"
2025-09-20,20:30:00,2299851,PAOK,Panaitolikos,"Karşılıklı Gol ve 2,5 Gol Alt/Üst :: 2,5 Üst ve KG Var",39,"3,1","1,209","2,1",61,"9,95238095238095"
2025-09-20,22:00:00,2300230,Hfx Wan,Pacific FC,İkinci Yarı Karşılıklı Gol :: 2.Y KG Var,41,"2,9","1,189","1,9",59,"9,94736842105264"
2025-09-20,17:00:00,2300192,Berkhamsted,Plymouth Parkway,"Ev Sahibi Gol Alt/Üst :: Ev 1,5 Üst",62,"1,73","1,0726","0,73",38,"9,94520547945205"
2025-09-21,14:00:00,2318792,Beijing Tech,Hainan Star,"Ev Sahibi Gol Alt/Üst :: Ev 1,5 Üst",62,"1,73","1,0726","0,73",38,"9,94520547945205"
2025-09-22,22:00:00,2377228,Univ. de Vinto,Cdt Real Oruro,İlk Yarı Gol Tek/Çift :: İY Çift,62,"1,73","1,0726","0,73",38,"9,94520547945205"
2025-09-20,15:00:00,2300952,VfL Bochum II,Paderborn II,"Deplasman Gol Alt/Üst :: Dep 1,5 Üst",62,"1,73","1,0726","0,73",38,"9,94520547945205"
2025-09-20,15:00:00,2300081,Eichstatt,Ansbach,İlk Yarı Gol Tek/Çift :: İY Çift,62,"1,73","1,0726","0,73",38,"9,94520547945205"
2025-09-21,17:00:00,2303794,Angelholms,Ljungskile,"Deplasman Gol Alt/Üst :: Dep 1,5 Üst",62,"1,73","1,0726","0,73",38,"9,94520547945205"
2025-09-20,19:30:00,2303532,Villarreal,Osasuna,"Ev Sahibi İlk Yarı Gol Alt/Üst :: Ev İY 0,5 Üst",62,"1,73","1,0726","0,73",38,"9,94520547945205"
2025-09-22,03:00:00,2303634,AD Municipal Liberia,AD San Carlos,"Ev Sahibi İlk Yarı Gol Alt/Üst :: Ev İY 0,5 Üst",62,"1,73","1,0726","0,73",38,"9,94520547945205"
2025-09-21,22:00:00,2303905,Millonarios,Fortaleza FC,"Deplasman Gol Alt/Üst :: Dep 0,5 Üst",62,"1,73","1,0726","0,73",38,"9,94520547945205"
2025-09-20,17:00:00,2299772,Fylde,Leamington,İlk Yarı Gol Tek/Çift :: İY Çift,62,"1,73","1,0726","0,73",38,"9,94520547945205"
2025-09-21,04:00:00,2303082,El Paso Loc.,Charleston,"Toplam Gol Alt/Üst :: 2,5 Üst",62,"1,73","1,0726","0,73",38,"9,94520547945205"
2025-09-20,14:00:00,2300064,Milan U20,Frosinone U20,İlk Yarı Gol Tek/Çift :: İY Çift,62,"1,73","1,0726","0,73",38,"9,94520547945205"
2025-09-20,22:00:00,2307976,Goias,Paysandu SC PA,Maç Sonucu ve Karşılıklı Gol :: MS 2 ve Var,18,"11,15","2,007","10,15",82,"9,92118226600985"
2025-09-20,17:00:00,2300851,Derby County,Preston,"Karşılıklı Gol ve 2,5 Gol Alt/Üst :: 2,5 Üst ve KG Yok",18,"11,15","2,007","10,15",82,"9,92118226600985"
2025-09-21,12:00:00,2303344,Orenburg,D. Moskova,Maç Sonucu :: MS 1,34,"3,74","1,2716","2,74",66,"9,91240875912409"
2025-09-21,00:30:00,2303384,Botafogo,A.Mineiro,İkinci Yarı Karşılıklı Gol :: 2.Y KG Var,31,"4,27","1,3237","3,27",69,"9,89908256880734"
2025-09-20,21:45:00,2300556,Banja Luka,Rad. Bijelji,"Deplasman İlk Yarı Gol Alt/Üst :: Dep İY 0,5 Üst",33,"3,9","1,287","2,9",67,"9,89655172413794"
2025-09-20,15:00:00,2301241,Frem,Vejgaard,İkinci Yarı Sonucu :: 2.Y 1,53,"2,09","1,1077","1,09",47,"9,88073394495413"
2025-09-20,17:00:00,2299959,Slough Town,Hornchurch,Maç Sonucu :: MS 2,53,"2,09","1,1077","1,09",47,"9,88073394495413"
2025-09-20,21:00:00,2300736,L. Zagreb,VSN Varazdin,Her İki Yarıda da 1.5 Gol Alt Olur mu? :: Evet,53,"2,09","1,1077","1,09",47,"9,88073394495413"
2025-09-20,14:00:00,2300411,FK Tukums 2000/Tss,FS Metta LU,Maç Sonucu :: MS X,36,"3,45","1,242","2,45",64,"9,87755102040816"
2025-09-22,02:30:00,2307973,Cuiaba,Chapecoense,İkinci Yarı Karşılıklı Gol :: 2.Y KG Var,32,"4,07","1,3024","3,07",68,"9,85016286644951"
2025-09-21,22:00:00,2303511,Cordoba,R. Santander,Hangi Yarıda Daha Fazla Gol Atılır? :: 1. Yarı,40,"2,99","1,196","1,99",60,"9,84924623115578"
2025-09-21,22:30:00,2300037,Casa Pia,Famalicao,"İlk Yarı Gol Alt/Üst :: İY 1,5 Üst",37,"3,32","1,2284","2,32",63,"9,8448275862069"
2025-09-20,19:00:00,2303839,UP Langreo,Real Avila CF,"Toplam Gol Alt/Üst :: 1,5 Üst",68,"1,55","1,054","0,55",32,"9,81818181818183"
2025-09-22,21:30:00,2303412,Burgos,Granada,"İlk Yarı Gol Alt/Üst :: İY 0,5 Üst",68,"1,55","1,054","0,55",32,"9,81818181818183"
2025-09-21,05:00:00,2303346,Oakland Roots SC,Tulsa Roughnecks,Her İki Yarıda da 1.5 Gol Alt Olur mu? :: Hayır,68,"1,55","1,054","0,55",32,"9,81818181818183"
2025-09-20,15:00:00,2297841,Isloch,FC Gomel,"Deplasman Gol Alt/Üst :: Dep 0,5 Üst",68,"1,55","1,054","0,55",32,"9,81818181818183"
2025-09-20,14:00:00,2301088,Magdeburg,Schalke,"Toplam Gol Alt/Üst :: 3,5 Alt",68,"1,55","1,054","0,55",32,"9,81818181818183"
2025-09-20,16:00:00,2299837,Sambenedettese,Ath. Carpi,"Deplasman Gol Alt/Üst :: Dep 0,5 Üst",68,"1,55","1,054","0,55",32,"9,81818181818183"
2025-09-21,14:30:00,2303312,S. Moskova,K. Sovetov,"Ev Sahibi Gol Alt/Üst :: Ev 1,5 Üst",68,"1,55","1,054","0,55",32,"9,81818181818183"
2025-09-20,16:00:00,2300896,Vis Pesaro,Pianese,"Deplasman Gol Alt/Üst :: Dep 0,5 Üst",68,"1,55","1,054","0,55",32,"9,81818181818183"
2025-09-20,21:30:00,2284748,San Miguel,Patronato,"Ev Sahibi Gol Alt/Üst :: Ev 1,5 Alt",68,"1,55","1,054","0,55",32,"9,81818181818183"
2025-09-21,16:00:00,2303030,Drochtersen,Werder Bremen II,"Ev Sahibi Gol Alt/Üst :: Ev 2,5 Alt",68,"1,55","1,054","0,55",32,"9,81818181818183"
2025-09-20,18:00:00,2377139,USM Khenchela,Ben Aknoun,"Ev Sahibi Gol Alt/Üst :: Ev 1,5 Alt",68,"1,55","1,054","0,55",32,"9,81818181818183"
2025-09-21,10:30:00,2303325,Ulsan Hora,Anyang,İkinci Yarı Karşılıklı Gol :: 2.Y KG Var,39,"3,09","1,2051","2,09",61,"9,81339712918661"
2025-09-22,01:00:00,2303078,Argentinos J.,Banfield,"Karşılıklı Gol ve 2,5 Gol Alt/Üst :: 2,5 Üst ve KG Var",39,"3,09","1,2051","2,09",61,"9,81339712918661"
2025-09-20,17:00:00,2300851,Derby County,Preston,"İlk Yarı Gol Alt/Üst :: İY 1,5 Üst",35,"3,58","1,253","2,58",65,"9,8062015503876"
2025-09-20,17:00:00,2300517,MK Dons,Accrington,Her İki Yarıda da 1.5 Gol Alt Olur mu? :: Hayır,72,"1,45","1,044","0,45",28,"9,77777777777778"
2025-09-20,16:00:00,2299816,Utsiktens,Landskrona,Her İki Yarıda da 1.5 Gol Alt Olur mu? :: Hayır,72,"1,45","1,044","0,45",28,"9,77777777777778"
2025-09-22,21:45:00,2323939,Drogheda,Shelbourne,"Toplam Gol Alt/Üst :: 1,5 Üst",72,"1,45","1,044","0,45",28,"9,77777777777778"
2025-09-20,17:00:00,2300839,Marine,Kings Lynn,"Ev Sahibi Gol Alt/Üst :: Ev 0,5 Üst",72,"1,45","1,044","0,45",28,"9,77777777777778"
2025-09-21,19:00:00,2322477,Atletic Lleida CE,Terrassa,"Ev Sahibi Gol Alt/Üst :: Ev 0,5 Üst",72,"1,45","1,044","0,45",28,"9,77777777777778"
2025-09-20,17:00:00,2300103,Boston Utd,Boreham Wood,Her İki Yarıda da 1.5 Gol Alt Olur mu? :: Hayır,72,"1,45","1,044","0,45",28,"9,77777777777778"
2025-09-21,19:15:00,2304002,Atletico Sanluqueno,CD Teruel,"Ev Sahibi Gol Alt/Üst :: Ev 0,5 Üst",72,"1,45","1,044","0,45",28,"9,77777777777778"
2025-09-21,14:30:00,2318920,Shenzhen 2028 FC,Shandong Taishan B,"Deplasman Gol Alt/Üst :: Dep 0,5 Üst",72,"1,45","1,044","0,45",28,"9,77777777777778"
2025-09-21,19:30:00,2300951,M. Boleslav,Banik Ostrava,İkinci Yarı Karşılıklı Gol :: 2.Y KG Yok,72,"1,45","1,044","0,45",28,"9,77777777777778"
2025-09-21,03:15:00,2303068,Atl. Tucuman,River Plate,"Deplasman Gol Alt/Üst :: Dep 0,5 Üst",72,"1,45","1,044","0,45",28,"9,77777777777778"
2025-09-21,16:00:00,2303171,Vicenza,Pro Patria,Ev Sahibi Hangi Yarıda Daha Fazla Gol Atar? :: 2. Yarı,49,"2,3","1,127","1,3",51,"9,76923076923078"
2025-09-20,23:30:00,2300088,Atlanta Utd.,San Diego FC,Maç Sonucu :: MS 2,49,"2,3","1,127","1,3",51,"9,76923076923078"
2025-09-21,13:00:00,2303406,CD Ibiza Islas Pitiu,UE Porreres,İkinci Yarı Sonucu :: 2.Y X,49,"2,3","1,127","1,3",51,"9,76923076923078"
2025-09-21,16:00:00,2301080,Podhale Nowy Targ,KKS Kalisz,Ev Sahibi Hangi Yarıda Daha Fazla Gol Atar? :: 2. Yarı,49,"2,3","1,127","1,3",51,"9,76923076923078"
2025-09-21,19:30:00,2303524,Malaga,Cadiz,Deplasman Herhangi Bir Yarıyı Kazanır :: Evet,54,"2,04","1,1016","1,04",46,"9,76923076923077"
2025-09-20,17:00:00,2301014,Scarborough,Oxford City,"Ev Sahibi İlk Yarı Gol Alt/Üst :: Ev İY 0,5 Alt",54,"2,04","1,1016","1,04",46,"9,76923076923077"
2025-09-21,17:00:00,2300248,Gefle,IF Karlstad,Maç Sonucu :: MS 2,54,"2,04","1,1016","1,04",46,"9,76923076923077"
2025-09-21,13:00:00,2303271,Seoul,Gwangju,"Karşılıklı Gol ve 2,5 Gol Alt/Üst :: 2,5 Üst ve KG Var",46,"2,49","1,1454","1,49",54,"9,75838926174497"
2025-09-20,17:00:00,2299996,Workington,Prescot Cables,"Toplam Gol Alt/Üst :: 2,5 Üst",57,"1,91","1,0887","0,91",43,"9,74725274725275"
2025-09-21,17:45:00,2303755,AZ Alkmaar,Feyenoord,Toplam Gol Tek/Çift :: Tek,57,"1,91","1,0887","0,91",43,"9,74725274725275"
2025-09-21,10:30:00,2303109,Cheonan City FC,Hwaseong,Karşılıklı Gol :: KG Yok,57,"1,91","1,0887","0,91",43,"9,74725274725275"
2025-09-20,14:00:00,2300727,Frigg,Floya,"Deplasman İlk Yarı Gol Alt/Üst :: Dep İY 0,5 Alt",57,"1,91","1,0887","0,91",43,"9,74725274725275"
2025-09-21,23:30:00,2304107,Internacional,Gremio,"Ev Sahibi İlk Yarı Gol Alt/Üst :: Ev İY 0,5 Üst",57,"1,91","1,0887","0,91",43,"9,74725274725275"
2025-09-20,17:00:00,2300015,Blackburn,Ipswich T.,İkinci Yarı Sonucu :: 2.Y 1,34,"3,72","1,2648","2,72",66,"9,73529411764706"
2025-09-21,01:00:00,2303357,CA Tigre,Aldosivi,"Deplasman İlk Yarı Gol Alt/Üst :: Dep İY 0,5 Üst",37,"3,31","1,2247","2,31",63,"9,72727272727273"
2025-09-21,21:30:00,2286043,Unidos,Nueva Chicago,İkinci Yarı Sonucu :: 2.Y 1,37,"3,31","1,2247","2,31",63,"9,72727272727273"
2025-09-20,15:45:00,2300885,Arka Gdynia,Korona Kielce,Toplam Gol Tek/Çift :: Tek,58,"1,87","1,0846","0,87",42,"9,72413793103448"
2025-09-20,15:00:00,2366367,Chelyabinsk,Rodina Moscow,Toplam Gol Tek/Çift :: Tek,58,"1,87","1,0846","0,87",42,"9,72413793103448"
2025-09-21,22:00:00,2303511,Cordoba,R. Santander,Deplasman Herhangi Bir Yarıyı Kazanır :: Evet,58,"1,87","1,0846","0,87",42,"9,72413793103448"
2025-09-20,14:00:00,2300677,Helsingborg,Orgryte,Toplam Gol Tek/Çift :: Tek,58,"1,87","1,0846","0,87",42,"9,72413793103448"
2025-09-20,17:00:00,2300485,AD Sanjoanense,Felgueiras 1932,"Toplam Gol Alt/Üst :: 2,5 Üst",58,"1,87","1,0846","0,87",42,"9,72413793103448"
2025-09-22,21:00:00,2305924,Jong PSV,Den Bosch,Toplam Gol Tek/Çift :: Tek,58,"1,87","1,0846","0,87",42,"9,72413793103448"
2025-09-21,22:00:00,2303854,Barcelona,Getafe,Toplam Gol Tek/Çift :: Çift,58,"1,87","1,0846","0,87",42,"9,72413793103448"
2025-09-21,01:00:00,2299785,Richmond,Charlotte In,Toplam Gol Tek/Çift :: Tek,58,"1,87","1,0846","0,87",42,"9,72413793103448"
2025-09-20,19:00:00,2303844,Valerenga,KFUM Oslo,"Toplam Gol Alt/Üst :: 2,5 Üst",58,"1,87","1,0846","0,87",42,"9,72413793103448"
2025-09-20,17:00:00,2299959,Slough Town,Hornchurch,Toplam Gol Tek/Çift :: Tek,58,"1,87","1,0846","0,87",42,"9,72413793103448"
2025-09-22,20:00:00,2305893,Randers,Nordsjælland,"Ev Sahibi İlk Yarı Gol Alt/Üst :: Ev İY 0,5 Alt",58,"1,87","1,0846","0,87",42,"9,72413793103448"
2025-09-20,21:00:00,2300736,L. Zagreb,VSN Varazdin,"Maç Sonucu ve 1,5 Gol Alt/Üst :: MS 2 ve 1,5 Alt",22,"7,35","1,617","6,35",78,"9,71653543307087"
2025-09-20,16:00:00,2303105,Bologna,Genoa,"Deplasman Gol Alt/Üst :: Dep 1,5 Üst",30,"4,45","1,335","3,45",70,"9,71014492753623"
2025-09-21,15:30:00,2303648,Rosenborg,Bodo Glimt,Maç Sonucu :: MS 1,35,"3,57","1,2495","2,57",65,"9,70817120622569"
